SN 1998eg 2451195.61 -      -     20.415 0.096 19.669 0.062 19.397 0.093 -      -     4sh-chip3/Harris+I_{SAO}
SN 1998es 2451133.84 -      -     -      -     -      -     14.391 0.039 -      -     AndyCam/SAO
SN 1998es 2451134.80 -      -     -      -     -      -     14.228 0.039 -      -     AndyCam/SAO
SN 1998es 2451135.67 13.827 0.045 14.288 0.021 14.270 0.012 14.205 0.018 -      -     AndyCam/SAO
SN 1998es 2451136.84 13.725 0.084 14.231 0.032 14.131 0.019 14.073 0.031 14.159 0.027 AndyCam/SAO
SN 1998es 2451137.77 -      -     14.090 0.027 14.061 0.014 13.994 0.021 14.095 0.019 4sh-chip3/SAO
SN 1998es 2451138.64 13.537 0.047 14.032 0.022 13.995 0.013 13.913 0.023 14.110 0.021 4sh-chip3/SAO
SN 1998es 2451140.78 13.461 0.045 13.945 0.023 13.927 0.016 13.850 0.024 14.079 0.027 4sh-chip3/SAO
SN 1998es 2451141.82 13.450 0.065 13.958 0.026 13.889 0.019 13.807 0.025 14.056 0.027 4sh-chip3/SAO
SN 1998es 2451142.84 13.507 0.041 13.975 0.022 13.857 0.015 13.801 0.022 14.072 0.030 4sh-chip3/SAO
SN 1998es 2451143.86 13.524 0.039 13.974 0.017 13.857 0.008 13.773 0.014 14.100 0.018 4sh-chip3/SAO
SN 1998es 2451144.72 13.584 0.042 14.022 0.025 13.841 0.017 -      -     14.184 0.023 4sh-chip3/SAO
SN 1998es 2451158.65 15.029 0.113 14.877 0.059 14.459 0.040 14.492 0.058 14.765 0.079 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451159.71 15.045 0.053 14.970 0.022 14.453 0.013 14.475 0.018 14.703 0.034 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451164.62 15.863 0.063 15.532 0.036 14.718 0.023 14.587 0.031 14.644 0.040 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451188.58 17.419 0.066 17.009 0.036 15.897 0.023 15.493 0.030 15.218 0.037 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451195.66 17.492 0.084 17.187 0.051 16.106 0.028 15.754 0.039 15.544 0.047 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451196.60 17.702 0.119 17.187 0.059 16.120 0.034 15.787 0.047 15.601 0.054 4sh-chip3/Harris+I_{SAO}
SN 1998es 2451216.60 18.016 0.171 17.490 0.115 16.728 0.079 16.510 0.109 16.647 0.144 AndyCam/Harris+I_{SAO}
SN 1998es 2451224.63 -      -     17.573 0.131 16.938 0.074 16.845 0.116 17.001 0.202 AndyCam/Harris+I_{SAO}
SN 1998es 2451233.60 18.418 0.195 17.954 0.125 17.446 0.088 17.287 0.207 -      -     4sh-chip3/Harris+I_{SAO}
SN 1999X  2451217.81 17.150 0.065 17.007 0.041 16.640 0.031 16.602 0.046 16.969 0.054 AndyCam/Harris+I_{SAO}
SN 1999X  2451218.89 17.356 0.063 17.086 0.046 16.717 0.034 16.744 0.042 16.991 0.043 AndyCam/Harris+I_{SAO}
SN 1999X  2451219.86 -      -     17.215 0.043 16.765 0.032 16.779 0.038 17.016 0.038 AndyCam/Harris+I_{SAO}
SN 1999X  2451224.71 18.214 0.082 17.842 0.067 17.074 0.047 16.907 0.058 16.963 0.059 AndyCam/Harris+I_{SAO}
SN 1999X  2451233.68 19.056 0.158 18.803 0.105 17.568 0.080 17.078 0.097 16.867 0.103 4sh-chip3/Harris+I_{SAO}
SN 1999X  2451275.67 20.175 0.259 19.924 0.172 -      -     18.764 0.038 -      -     4sh-chip3/Harris+I_{SAO}
SN 1999X  2451284.69 20.444 0.209 -      -     -      -     18.976 0.046 -      -     4sh-chip3/Harris+I_{SAO}
SN 1999X  2451312.68  -     -     -      -     19.906 0.031 19.922 0.045 -      -     4sh-chip3/Harris
SN 1999aa 2451222.90 14.986 0.036 15.603 0.013 15.633 0.008 15.573 0.011 15.704 0.013 AndyCam/Harris+I_{SAO}
SN 1999aa 2451223.84 14.818 0.037 15.417 0.012 15.466 0.007 15.439 0.009 15.534 0.011 AndyCam/Harris+I_{SAO}
SN 1999aa 2451224.79 14.693 0.043 15.276 0.022 15.351 0.009 15.346 0.012 15.415 0.020 AndyCam/Harris+I_{SAO}
SN 1999aa 2451226.76 14.477 0.041 15.088 0.021 15.147 0.016 15.145 0.019 15.282 0.020 AndyCam/Harris+I_{SAO}
SN 1999aa 2451227.80 14.422 0.036 14.960 0.013 15.079 0.009 15.064 0.012 -      -     AndyCam/Harris+I_{SAO}
SN 1999aa 2451230.64 -      -     14.933 0.014 14.994 0.007 -      -     15.238 0.010 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451232.69 14.442 0.038 14.876 0.015 14.911 0.007 14.890 0.008 15.214 0.010 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451233.62 14.486 0.036 14.895 0.012 14.909 0.008 14.888 0.011 15.290 0.023 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451234.64 14.526 0.055 14.899 0.037 14.905 0.029 14.882 0.035 15.277 0.038 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451246.75 15.531 0.036 15.629 0.012 15.371 0.007 15.448 0.010 15.682 0.010 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451248.63 15.826 0.036 15.806 0.012 15.454 0.007 15.531 0.009 15.779 0.012 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451250.74 16.199 0.037 16.058 0.013 15.554 0.008 15.572 0.010 15.837 0.011 AndyCam/Harris+I_{SAO}
SN 1999aa 2451252.69 16.506 0.038 16.302 0.016 15.688 0.008 15.646 0.011 15.772 0.012 AndyCam/Harris+I_{SAO}
SN 1999aa 2451258.72 17.236 0.055 16.914 0.040 -      -     15.710 0.037 15.630 0.039 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451261.62 17.409 0.040 17.130 0.015 16.051 0.010 15.729 0.013 15.609 0.017 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451275.65 18.123 0.060 18.025 0.043 -      -     -      -     16.235 0.041 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451279.64 18.184 0.042 17.973 0.018 16.982 0.010 16.622 0.013 16.432 0.024 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451281.64 -      -     17.983 0.017 17.033 0.010 16.700 0.013 16.517 0.019 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451284.67 18.123 0.058 18.032 0.024 17.123 0.011 16.787 0.017 16.684 0.067 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451285.61 18.271 0.054 18.009 0.023 17.124 0.014 16.825 0.017 16.722 0.025 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451291.62 18.210 0.107 18.218 0.065 17.192 0.029 16.934 0.045 16.933 0.143 4sh-chip3/Harris+I_{SAO}
SN 1999aa 2451306.66 18.529 0.049 18.311 0.020 17.654 0.011 17.489 0.017 17.554 0.032 4sh-chip3/Harris
SN 1999aa 2451312.65 18.650 0.090 18.399 0.046 17.826 0.033 17.655 0.041 17.804 0.046 4sh-chip3/Harris
SN 1999ac 2451246.89 14.081 0.035 14.361 0.012 14.392 0.007 -      -     14.335 0.011 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451247.95 14.039 0.046 14.316 0.028 14.356 0.022 14.271 0.027 14.303 0.027 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451249.99 -      -     14.274 0.012 14.253 0.007 14.200 0.010 14.290 0.011 AndyCam/Harris+I_{SAO}
SN 1999ac 2451252.00 14.168 0.037 14.270 0.012 14.237 0.008 14.167 0.010 14.344 0.012 AndyCam/Harris+I_{SAO}
SN 1999ac 2451253.99 14.276 0.038 14.372 0.015 14.211 0.008 14.178 0.012 14.373 0.013 AndyCam/Harris+I_{SAO}
SN 1999ac 2451258.00 14.690 0.045 14.698 0.015 14.278 0.010 14.237 0.012 14.482 0.014 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451260.96 15.057 0.038 15.043 0.013 14.473 0.007 14.383 0.010 14.600 0.011 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451275.90 16.888 0.047 16.430 0.022 15.319 0.009 14.901 0.024 14.712 0.017 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451280.98 17.153 0.043 16.743 0.022 15.593 0.012 15.123 0.017 14.826 0.023 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451282.98 17.205 0.043 16.853 0.020 15.711 0.008 15.246 0.010 14.927 0.017 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451284.92 17.424 0.044 16.969 0.022 15.843 0.009 15.400 0.012 15.085 0.018 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451287.97 17.471 0.053 17.078 0.028 16.028 0.016 15.603 0.020 15.262 0.029 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451290.97 17.560 0.050 17.208 0.024 16.180 0.009 15.789 0.011 15.486 0.017 4sh-chip3/Harris+I_{SAO}
SN 1999ac 2451308.85 17.988 0.058 17.616 0.033 16.668 0.007 16.387 0.009 16.298 0.013 4sh-chip3/Harris
SN 1999ac 2451312.86 18.120 0.058 17.667 0.033 16.751 0.007 16.525 0.010 16.365 0.014 4sh-chip3/Harris
SN 1999ac 2451343.78 18.816 0.080 18.116 0.048 17.461 0.011 17.501 0.015 17.411 0.032 4sh-chip3/Harris
SN 1999ac 2451434.62 -      -     19.643 0.191 19.297 0.050 19.860 0.079 19.444 0.085 4sh-chip3/Harris
SN 1999cc 2451312.84 16.702 0.039 16.947 0.017 16.955 0.011 16.818 0.015 16.914 0.022 4sh-chip3/Harris
SN 1999cc 2451317.90 16.878 0.040 16.907 0.019 16.884 0.013 16.716 0.017 17.128 0.025 4sh-chip3/Harris
SN 1999cc 2451336.80 19.439 0.136 19.099 0.068 17.935 0.042 17.462 0.051 17.355 0.067 4sh-chip3/Harris
SN 1999cc 2451339.79 19.718 0.091 19.386 0.042 18.190 0.021 17.640 0.026 17.530 0.037 4sh-chip3/Harris
SN 1999cc 2451343.79 19.966 0.139 19.659 0.046 18.510 0.023 17.987 0.028 17.809 0.039 4sh-chip3/Harris
SN 1999cc 2451434.65 -      -     21.494 0.276 20.843 0.181 -      -     -      -     4sh-chip3/Harris
SN 1999cl 2451335.69 16.071 0.184 -      -     14.354 0.035 13.702 0.046 13.346 0.049 4sh-chip3/Harris
SN 1999cl 2451338.65 15.793 0.061 15.126 0.043 14.022 0.028 13.455 0.034 13.147 0.035 4sh-chip3/Harris
SN 1999cl 2451340.65 15.777 0.064 15.066 0.046 13.933 0.030 13.387 0.036 13.147 0.042 4sh-chip3/Harris
SN 1999cl 2451342.65 15.838 0.060 15.076 0.041 13.887 0.027 13.326 0.038 13.131 0.041 4sh-chip3/Harris
SN 1999cl 2451343.69 15.904 0.060 15.091 0.037 13.878 0.022 13.323 0.028 13.175 0.031 4sh-chip3/Harris
SN 1999cl 2451346.70 -      -     -      -     13.869 0.031 -      -     -      -     4sh-chip3/Harris
SN 1999cl 2451348.68 16.405 0.066 15.395 0.043 13.946 0.027 13.471 0.032 13.340 0.035 4sh-chip3/Harris
SN 1999cl 2451350.66 16.531 0.072 15.530 0.054 14.044 0.036 13.567 0.051 13.429 0.054 4sh-chip3/Harris
SN 1999cl 2451362.72 18.588 0.087 16.846 0.040 14.709 0.026 13.934 0.032 13.394 0.036 4sh-chip3/Harris
SN 1999cw 2451376.96 16.185 0.064 15.925 0.043 15.044 0.022 14.821 0.041 14.895 0.044 4sh-chip3/Harris
SN 1999cw 2451434.86 17.991 0.042 17.624 0.016 17.003 0.007 16.828 0.015 16.982 0.019 4sh-chip3/Harris
SN 1999cw 2451461.79 18.441 0.057 18.044 0.023 17.606 0.016 17.639 0.020 17.849 0.028 4sh-chip3/Harris
SN 1999cw 2451487.71 18.998 0.074 18.445 0.030 18.103 0.018 18.325 0.024 18.602 0.065 4sh-chip3/Harris
SN 1999cw 2451521.60 19.794 0.190 18.916 0.050 18.663 0.033 19.102 0.046 19.229 0.103 4sh-chip3/Harris
SN 1999cw 2451546.62 20.297 0.161 19.367 0.045 19.073 0.030 19.689 0.056 -      -     4sh-chip3/Harris
SN 1999dq 2451426.99 15.027 0.043 15.477 0.022 15.325 0.014 15.202 0.017 15.147 0.022 4sh-chip3/Harris
SN 1999dq 2451427.97 14.831 0.037 15.322 0.015 15.162 0.010 15.027 0.013 15.029 0.015 4sh-chip3/Harris
SN 1999dq 2451428.88 14.663 0.054 15.199 0.021 15.074 0.014 14.943 0.018 14.960 0.020 4sh-chip3/Harris
SN 1999dq 2451429.99 14.613 0.038 15.092 0.018 14.955 0.010 14.843 0.014 14.861 0.017 4sh-chip3/Harris
SN 1999dq 2451431.93 14.491 0.046 14.953 0.023 14.766 0.016 14.689 0.020 14.808 0.026 4sh-chip3/Harris
SN 1999dq 2451432.97 14.472 0.064 -      -     -      -     14.594 0.038 -      -     4sh-chip3/Harris
SN 1999dq 2451434.00 14.431 0.040 14.895 0.020 14.740 0.013 14.644 0.016 14.760 0.021 4sh-chip3/Harris
SN 1999dq 2451434.95 14.466 0.039 14.853 0.021 14.697 0.015 14.587 0.021 14.788 0.021 4sh-chip3/Harris
SN 1999dq 2451435.90 14.481 0.036 14.864 0.014 14.710 0.010 14.608 0.015 14.743 0.015 4sh-chip3/Harris
SN 1999dq 2451436.87 14.619 0.064 14.845 0.039 14.696 0.015 14.563 0.019 14.749 0.021 4sh-chip3/Harris
SN 1999dq 2451437.86 14.621 0.038 14.892 0.017 14.675 0.011 14.565 0.016 14.783 0.016 4sh-chip3/Harris
SN 1999dq 2451438.89 14.652 0.038 14.889 0.012 14.697 0.008 14.565 0.010 14.813 0.013 4sh-chip3/Harris
SN 1999dq 2451439.91 14.738 0.038 14.918 0.018 14.681 0.013 14.555 0.018 14.851 0.019 4sh-chip3/Harris
SN 1999dq 2451441.92 14.883 0.111 14.985 0.015 14.712 0.010 14.601 0.014 14.914 0.019 4sh-chip3/Harris
SN 1999dq 2451453.94 16.306 0.038 16.009 0.015 15.273 0.007 15.168 0.010 15.280 0.016 4sh-chip3/Harris
SN 1999dq 2451454.90 -      -     -      -     15.396 0.012 15.210 0.015 15.349 0.017 AndyCam/Harris
SN 1999dq 2451458.89 16.928 0.057 16.608 0.015 15.558 0.010 15.263 0.013 15.178 0.014 4sh-chip3/Harris
SN 1999dq 2451461.89 17.319 0.036 16.911 0.011 15.698 0.007 15.298 0.009 15.098 0.011 4sh-chip3/Harris
SN 1999dq 2451463.90 17.565 0.039 17.071 0.014 15.808 0.009 15.337 0.011 15.068 0.013 4sh-chip3/Harris
SN 1999dq 2451466.87 -      -     17.299 0.022 15.983 0.012 15.461 0.016 15.094 0.016 4sh-chip3/Harris
SN 1999dq 2451468.85 17.939 0.051 17.443 0.021 16.092 0.013 15.556 0.017 15.172 0.018 4sh-chip3/Harris
SN 1999dq 2451487.83 18.397 0.047 18.016 0.016 16.871 0.010 16.470 0.012 16.174 0.017 4sh-chip3/Harris
SN 1999dq 2451512.78 19.212 0.067 18.329 0.038 17.518 0.026 17.258 0.032 17.133 0.037 4sh-chip3/Harris
SN 1999dq 2451521.78 -      -     18.528 0.026 17.619 0.013 17.476 0.019 17.683 0.049 4sh-chip3/Harris
SN 1999dq 2451527.72 -      -     -      -     17.825 0.028 17.694 0.035 17.824 0.065 4sh-chip3/Harris
SN 1999dq 2451546.76 19.824 0.082 18.867 0.041 18.270 0.023 18.277 0.032 18.446 0.059 4sh-chip3/Harris
SN 1999dq 2451547.74 -      -     -      -     18.292 0.029 -      -     -      -     4sh-chip3/Harris
SN 1999dq 2451589.65 -      -     19.479 0.090 19.031 0.065 19.235 0.092 18.941 0.148 4sh-chip3/Harris
SN 1999dq 2451590.65 -      -     19.315 0.059 18.922 0.038 19.483 0.092 18.862 0.094 4sh-chip3/Harris
SN 1999ef 2451464.81 17.842 0.047 17.720 0.022 17.491 0.015 17.316 0.019 17.909 0.031 4sh-chip3/Harris
SN 1999ef 2451467.73 18.109 0.041 17.945 0.018 17.627 0.011 17.586 0.016 18.131 0.029 4sh-chip3/Harris
SN 1999ef 2451469.85 18.301 0.081 18.146 0.020 17.765 0.012 17.742 0.020 18.343 0.080 4sh-chip3/Harris
SN 1999ef 2451487.74 20.248 0.116 19.955 0.039 18.763 0.024 18.173 0.031 18.174 0.041 4sh-chip3/Harris
SN 1999ef 2451521.62 -      -     20.953 0.081 20.032 0.046 19.573 0.074 20.215 0.120 4sh-chip3/Harris
SN 1999ef 2451546.68 -      -     21.313 0.258 20.487 0.177 20.464 0.234 -      -     4sh-chip3/Harris
SN 1999ef 2451581.62 -      -     21.798 0.280 20.858 0.177 -      -     -      -     4sh-chip3/Harris
SN 1999ej 2451487.75 15.728 0.038 15.833 0.016 15.632 0.010 15.531 0.013 15.795 0.014 4sh-chip3/Harris
SN 1999ej 2451494.83 16.801 0.041 16.629 0.018 16.072 0.011 16.060 0.014 16.267 0.016 4sh-chip3/Harris
SN 1999ej 2451521.70 18.902 0.135 18.831 0.075 -      -     17.373 0.044 17.174 0.045 4sh-chip3/Harris
SN 1999ej 2451527.64 -      -     -      -     17.968 0.256 -      -     -      -     4sh-chip3/Harris
SN 1999ej 2451546.71 19.690 0.133 19.332 0.048 18.529 0.019 18.326 0.029 18.372 0.052 4sh-chip3/Harris
SN 1999ej 2451589.59 -      -     20.087 0.164 -      -     19.604 0.161 -      -     4sh-chip3/Harris
SN 1999ej 2451590.61 -      -     19.981 0.118 19.615 0.074 19.684 0.110 19.818 0.197 4sh-chip3/Harris
SN 1999ek 2451487.91 18.629 0.058 18.186 0.021 17.324 0.011 16.905 0.015 16.803 0.017 4sh-chip3/Harris
SN 1999ek 2451495.91 19.737 0.083 18.924 0.030 17.757 0.012 17.401 0.016 17.272 0.022 4sh-chip3/Harris
SN 1999ek 2451517.87 -      -     20.934 0.130 19.077 0.038 18.296 0.049 17.609 0.049 4sh-chip3/Harris
SN 1999ek 2451521.81 -      -     20.988 0.150 19.231 0.044 18.505 0.060 17.712 0.064 4sh-chip3/Harris
SN 1999ek 2451545.84 -      -     21.286 0.121 19.890 0.067 19.251 0.083 18.888 0.085 4sh-chip3/Harris
SN 1999ek 2451584.62 -      -     -      -     20.825 0.161 20.616 0.209 20.719 0.224 4sh-chip3/Harris
SN 1999ek 2451590.70 -      -     -      -     20.966 0.201 -      -     -      -     4sh-chip3/Harris
SN 1999gd 2451521.93 17.325 0.059 17.144 0.015 16.680 0.010 16.381 0.014 16.470 0.027 4sh-chip3/Harris
SN 1999gd 2451527.95 17.987 0.078 17.563 0.020 16.842 0.011 16.627 0.014 16.783 0.019 4sh-chip3/Harris
SN 1999gd 2451545.91 20.109 0.055 19.482 0.016 17.923 0.007 17.242 0.011 16.812 0.012 4sh-chip3/Harris
SN 1999gd 2451556.84 20.785 0.135 20.343 0.045 18.691 0.021 18.028 0.026 17.502 0.028 4sh-chip3/Harris
SN 1999gd 2451581.82 -      -     20.486 0.052 19.312 0.021 18.860 0.027 18.525 0.038 4sh-chip3/Harris
SN 1999gd 2451589.86 -      -     20.521 0.118 19.563 0.046 19.096 0.065 18.716 0.120 4sh-chip3/Harris
SN 1999gd 2451590.89 -      -     20.531 0.101 19.508 0.045 19.068 0.071 18.651 0.140 4sh-chip3/Harris
SN 1999gd 2451640.77 -      -     -      -     20.791 0.091 20.549 0.123 -      -     4sh-chip3/Harris
SN 1999gd 2451670.68 -      -     -      -     21.398 0.257 -      -     -      -     4sh-chip3/Harris
SN 1999gh 2451520.95 15.381 0.040 15.172 0.011 14.507 0.007 14.450 0.008 14.651 0.013 4sh-chip3/Harris
SN 1999gh 2451522.01 15.568 0.040 15.321 0.011 14.587 0.007 14.524 0.011 14.687 0.015 4sh-chip3/Harris
SN 1999gh 2451523.00 15.733 0.037 15.477 0.014 14.657 0.010 14.570 0.012 14.679 0.015 4sh-chip3/Harris
SN 1999gh 2451524.97 16.067 0.038 15.814 0.015 14.813 0.010 14.661 0.012 14.707 0.015 4sh-chip3/Harris
SN 1999gh 2451527.04 16.420 0.043 16.099 0.016 14.991 0.009 14.712 0.012 14.589 0.014 4sh-chip3/Harris
SN 1999gh 2451541.95 17.656 0.051 17.477 0.017 16.247 0.009 15.799 0.012 15.520 0.016 4sh-chip3/Harris
SN 1999gh 2451545.95 17.810 0.113 17.631 0.015 16.442 0.010 15.986 0.014 15.737 0.019 4sh-chip3/Harris
SN 1999gh 2451549.92 17.902 0.052 17.728 0.019 16.589 0.008 16.190 0.012 15.973 0.020 4sh-chip3/Harris
SN 1999gh 2451552.93 -      -     17.800 0.017 16.688 0.007 16.320 0.011 16.129 0.026 4sh-chip3/Harris
SN 1999gh 2451554.89 18.079 0.051 17.800 0.018 16.730 0.009 16.382 0.014 16.238 0.019 4sh-chip3/Harris
SN 1999gh 2451575.81 18.628 0.125 18.148 0.028 17.359 0.019 17.182 0.030 17.052 0.067 4sh-chip3/Harris
SN 1999gh 2451581.85 18.804 0.091 18.270 0.019 17.524 0.009 17.386 0.019 17.424 0.076 4sh-chip3/Harris
SN 1999gh 2451584.82 18.885 0.087 18.331 0.031 17.596 0.021 17.509 0.029 17.521 0.059 4sh-chip3/Harris
SN 1999gh 2451588.79 19.003 0.172 18.419 0.039 17.711 0.023 17.653 0.033 17.664 0.097 4sh-chip3/Harris
SN 1999gh 2451589.81 -      -     -      -     17.749 0.028 17.638 0.054 17.550 0.113 4sh-chip3/Harris
SN 1999gh 2451590.83 18.800 0.095 18.417 0.023 17.777 0.015 17.730 0.026 17.701 0.065 4sh-chip3/Harris
SN 1999gh 2451600.79 19.087 0.240 18.614 0.079 17.990 0.023 18.070 0.046 18.023 0.099 4sh-chip3/Harris
SN 1999gh 2451640.68 19.873 0.154 19.287 0.069 18.980 0.042 19.197 0.068 18.902 0.168 4sh-chip3/Harris
SN 1999gp 2451545.81 15.756 0.037 16.330 0.012 16.338 0.008 16.243 0.011 16.352 0.012 4sh-chip3/Harris
SN 1999gp 2451546.74 15.758 0.041 16.285 0.016 16.206 0.008 16.177 0.012 16.330 0.012 4sh-chip3/Harris
SN 1999gp 2451548.65 15.760 0.036 16.199 0.013 16.226 0.009 16.145 0.012 16.366 0.015 4sh-chip3/Harris
SN 1999gp 2451551.63 15.874 0.037 16.251 0.013 16.140 0.007 16.023 0.011 16.406 0.016 4sh-chip3/Harris
SN 1999gp 2451553.57 16.050 0.038 16.291 0.013 16.136 0.008 16.015 0.011 16.472 0.014 4sh-chip3/Harris
SN 1999gp 2451555.62 16.150 0.037 16.475 0.014 16.280 0.009 16.171 0.012 16.568 0.014 4sh-chip3/Harris
SN 1999gp 2451564.64 17.109 0.048 17.011 0.019 16.564 0.012 16.527 0.017 17.048 0.041 4sh-chip3/Harris
SN 1999gp 2451570.58 17.857 0.072 17.589 0.021 16.872 0.011 -      -     17.142 0.033 4sh-chip3/Harris
SN 1999gp 2451580.58 18.870 0.066 18.463 0.031 17.306 0.017 16.851 0.026 16.831 0.029 4sh-chip3/Harris
SN 1999gp 2451581.67 18.985 0.063 18.578 0.017 17.324 0.010 16.849 0.017 16.850 0.017 4sh-chip3/Harris
SN 1999gp 2451589.67 19.378 0.193 18.999 0.028 17.822 0.016 17.249 0.024 17.053 0.032 4sh-chip3/Harris
SN 2000B  2451578.83 17.654 0.036 17.333 0.012 16.462 0.007 16.374 0.010 16.632 0.013 4sh-chip3/Harris
SN 2000B  2451581.74 18.102 0.043 17.731 0.017 16.603 0.010 16.429 0.014 16.470 0.016 4sh-chip3/Harris
SN 2000B  2451590.78 19.055 0.086 18.624 0.024 17.368 0.012 16.793 0.016 16.544 0.019 4sh-chip3/Harris
SN 2000B  2451601.65 19.436 0.118 19.145 0.025 17.946 0.014 17.455 0.018 17.268 0.023 4sh-chip3/Harris
SN 2000B  2451607.67 19.728 0.123 19.238 0.024 18.141 0.011 17.701 0.016 17.562 0.022 4sh-chip3/Harris
SN 2000B  2451640.66 20.254 0.212 19.691 0.042 19.018 0.030 18.789 0.043 18.892 0.066 4sh-chip3/Harris
SN 2000ce 2451674.63 17.842 0.083 17.615 0.030 16.835 0.016 16.504 0.022 16.528 0.024 4sh-chip3/Harris
SN 2000ce 2451675.64 18.156 0.081 17.674 0.028 16.882 0.015 16.564 0.021 16.595 0.029 4sh-chip3/Harris
SN 2000ce 2451677.66 18.202 0.083 17.837 0.020 17.010 0.012 16.711 0.019 16.739 0.031 4sh-chip3/Harris
SN 2000ce 2451678.63 18.292 0.126 17.924 0.038 17.067 0.015 16.761 0.022 16.818 0.033 4sh-chip3/Harris
SN 2000ce 2451679.63 18.525 0.210 18.068 0.050 17.091 0.021 16.804 0.027 16.821 0.036 4sh-chip3/Harris
SN 2000ce 2451689.66 19.669 0.141 19.169 0.048 17.648 0.026 17.113 0.033 16.787 0.040 4sh-chip3/Harris
SN 2000cf 2451676.85 17.173 0.077 17.256 0.022 17.194 0.012 17.063 0.020 17.491 0.037 4sh-chip3/Harris
SN 2000cf 2451677.80 17.334 0.063 17.302 0.027 17.191 0.018 17.126 0.024 17.524 0.034 4sh-chip3/Harris
SN 2000cf 2451678.74 17.410 0.097 -      -     -      -     17.151 0.038 -      -     4sh-chip3/Harris
SN 2000cf 2451679.78 17.648 0.085 17.445 0.023 17.270 0.014 17.180 0.018 17.604 0.027 4sh-chip3/Harris
SN 2000cf 2451688.81 -      -     18.437 0.038 17.751 0.020 17.648 0.029 18.046 0.045 4sh-chip3/Harris
SN 2000cf 2451691.79 -      -     18.851 0.035 17.989 0.015 17.731 0.023 17.993 0.041 4sh-chip3/Harris
SN 2000cf 2451693.83 19.559 0.185 18.996 0.070 18.128 0.023 17.778 0.031 17.980 0.059 4sh-chip3/Harris
SN 2000cf 2451695.73 -      -     19.302 0.053 18.245 0.022 17.793 0.028 17.995 0.043 4sh-chip3/Harris
SN 2000cf 2451696.78 19.822 0.216 19.436 0.057 18.278 0.022 17.844 0.031 17.864 0.038 4sh-chip3/Harris
SN 2000cf 2451730.67 -      -     20.721 0.176 19.746 0.069 19.269 0.099 19.252 0.118 4sh-chip3/Harris
SN 2000cf 2451758.68 -      -     -      -     20.377 0.174 20.052 0.236 -      -     4sh-chip3/Harris
SN 2000cf 2451795.67 22.525 0.201 -      -     -      -     -      -     -      -     4sh-chip3/Harris
SN 2000cf 2451806.62 -      -     -      -     20.964 0.205 -      -     -      -     4sh-chip3/Harris
SN 2000cn 2451699.85 17.567 0.047 17.618 0.020 17.471 0.013 17.264 0.019 17.254 0.025 4sh-chip3/Harris
SN 2000cn 2451700.84 17.258 0.043 17.349 0.024 17.260 0.018 17.049 0.023 17.008 0.028 4sh-chip3/Harris
SN 2000cn 2451701.90 17.024 0.038 17.178 0.017 17.033 0.011 16.843 0.015 16.879 0.017 4sh-chip3/Harris
SN 2000cn 2451702.98 -      -     16.982 0.028 16.892 0.016 16.701 0.021 16.789 0.027 4sh-chip3/Harris
SN 2000cn 2451703.80 16.888 0.039 16.921 0.018 16.856 0.013 16.647 0.017 16.673 0.022 4sh-chip3/Harris
SN 2000cn 2451709.89 17.003 0.090 16.896 0.018 16.591 0.012 16.437 0.017 16.785 0.027 4sh-chip3/Harris
SN 2000cn 2451710.83 17.085 0.070 16.958 0.037 16.580 0.026 16.432 0.041 16.751 0.051 4sh-chip3/Harris
SN 2000cn 2451711.71 17.195 0.049 17.017 0.022 16.611 0.014 16.476 0.019 16.781 0.023 4sh-chip3/Harris
SN 2000cn 2451712.78 17.474 0.061 17.074 0.028 16.645 0.018 16.538 0.024 16.867 0.031 4sh-chip3/Harris
SN 2000cn 2451715.86 17.698 0.071 17.460 0.030 16.821 0.020 16.790 0.028 17.061 0.046 4sh-chip3/Harris
SN 2000cn 2451716.74 17.889 0.047 17.557 0.020 16.930 0.013 16.857 0.018 17.128 0.027 4sh-chip3/Harris
